NSE,IND,INR,INE302A01020,EXIDEIND,Exide Industries Ltd.,EQ,Automobile and Auto Components,Auto Components,251010,Equity,Stocks,Small-cap
NSE,IND,INR,INE188A01015,FACT,Fertilisers and Chemicals Travancore Ltd.,EQ,Chemicals,Fertilizers & Agrochemicals,151010,Equity,Stocks,Small-cap
NSE,IND,INR,INE684F01012,FSL,Firstsource Solutions Ltd.,EQ,Services,Commercial Services & Supplies,202010,Equity,Stocks,Small-cap
NSE,IND,INR,INE541A01023,GMMPFAUDLR,GMM Pfaudler Ltd.,EQ,Capital Goods,Industrial Manufacturing,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE935A01035,GLENMARK,Glenmark Pharmaceuticals Ltd.,EQ,Healthcare,Pharmaceuticals & Biotechnology,351010,Equity,Stocks,Small-cap
NSE,IND,INR,INE474Q01031,MEDANTA,Global Health Ltd.,EQ,Healthcare,Healthcare Services,351010,Equity,Stocks,Small-cap
NSE,IND,INR,INE101D01020,GRANULES,Granules India Ltd.,EQ,Healthcare,Pharmaceuticals & Biotechnology,351010,Equity,Stocks,Small-cap
NSE,IND,INR,INE371A01025,GRAPHITE,Graphite India Ltd.,EQ,Capital Goods,Industrial Products,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE113A01013,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,EQ,Chemicals,Chemicals & Petrochemicals,151010,Equity,Stocks,Small-cap
NSE,IND,INR,INE548A01028,HFCL,HFCL Ltd.,EQ,Telecommunication,Telecom-services,5010,Equity,Stocks,Small-cap
NSE,IND,INR,INE531E01026,HINDCOPPER,Hindustan Copper Ltd.,EQ,Metals & Mining,Non-ferrous Metals,151040,Equity,Stocks,Small-cap
NSE,IND,INR,INE031A01017,HUDCO,Housing & Urban Development Corporation Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE008A01015,IDBI,IDBI Bank Ltd.,EQ,Financial Services,Banks,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE043D01016,IDFC,IDFC Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE530B01024,IIFL,IIFL Finance Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE821I01022,IRB,IRB Infrastructure Developers Ltd.,EQ,Construction,Construction,151020,Equity,Stocks,Small-cap
NSE,IND,INR,INE383A01012,INDIACEM,India Cements Ltd.,EQ,Construction Materials,Cement & Cement products,20103010,Equity,Stocks,Small-cap
NSE,IND,INR,INE933S01016,INDIAMART,Indiamart Intermesh Ltd.,EQ,Consumer Services,Retailing,2550,Equity,Stocks,Small-cap
NSE,IND,INR,INE022Q01020,IEX,Indian Energy Exchange Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE565A01014,IOB,Indian Overseas Bank,EQ,Financial Services,Banks,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE306R01017,INTELLECT,Intellect Design Arena Ltd.,EQ,Information Technology,IT-Software,451020,Equity,Stocks,Small-cap
NSE,IND,INR,INE572A01028,JBCHEPHARM,J.B. Chemicals & Pharmaceuticals Ltd.,EQ,Healthcare,Pharmaceuticals & Biotechnology,351010,Equity,Stocks,Small-cap
NSE,IND,INR,INE786A01032,JKLAKSHMI,JK Lakshmi Cement Ltd.,EQ,Construction Materials,Cement & Cement products,20103010,Equity,Stocks,Small-cap
NSE,IND,INR,INE220G01021,JSL,Jindal Stainless Ltd.,EQ,Metals & Mining,Ferrous Metals,151040,Equity,Stocks,Small-cap
NSE,IND,INR,INE0BY001018,JUBLINGREA,Jubilant Ingrevia Ltd.,EQ,Chemicals,Chemicals & Petrochemicals,151010,Equity,Stocks,Small-cap
NSE,IND,INR,INE878B01027,KEI,KEI Industries Ltd.,EQ,Capital Goods,Industrial Products,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE04I401011,KPITTECH,KPIT Technologies Ltd.,EQ,Information Technology,IT-Software,451020,Equity,Stocks,Small-cap
NSE,IND,INR,INE001B01026,KRBL,KRBL Ltd.,EQ,Fast Moving Consumer Goods,Agricultural foods & other products,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE303R01014,KALYANKJIL,Kalyan Jewellers India Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE036D01028,KARURVYSYA,Karur Vysya Bank Ltd.,EQ,Financial Services,Banks,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE389H01022,KEC,Kec International Ltd.,EQ,Capital Goods,Electrical Equipment,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE0I7C01011,LATENTVIEW,Latent View Analytics Ltd.,EQ,Information Technology,IT-Software,451020,Equity,Stocks,Small-cap
NSE,IND,INR,INE576O01020,LXCHEM,Laxmi Organic Industries Ltd.,EQ,Chemicals,Chemicals & Petrochemicals,151010,Equity,Stocks,Small-cap
NSE,IND,INR,INE002S01010,MGL,Mahanagar Gas Ltd.,EQ,Oil Gas & Consumable Fuels,Gas,101020,Equity,Stocks,Small-cap
NSE,IND,INR,INE522D01027,MANAPPURAM,Manappuram Finance Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE103A01014,MRPL,Mangalore Refinery & Petrochemicals Ltd.,EQ,Oil Gas & Consumable Fuels,Petroleum products,101020,Equity,Stocks,Small-cap
NSE,IND,INR,INE249Z01012,MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,EQ,Capital Goods,Industrial Manufacturing,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE804L01022,MEDPLUS,Medplus Health Services Ltd.,EQ,Consumer Services,Retailing,2550,Equity,Stocks,Small-cap
NSE,IND,INR,INE112L01020,METROPOLIS,Metropolis Healthcare Ltd.,EQ,Healthcare,Healthcare Services,351010,Equity,Stocks,Small-cap
NSE,IND,INR,INE745G01035,MCX,Multi Commodity Exchange of India Ltd.,EQ,Financial Services,Capital Markets,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE095N01031,NBCC,NBCC (India) Ltd.,EQ,Construction,Construction,151020,Equity,Stocks,Small-cap
NSE,IND,INR,INE589A01014,NLCINDIA,NLC India Ltd.,EQ,Power,power,551030,Equity,Stocks,Small-cap
NSE,IND,INR,INE139A01034,NATIONALUM,National Aluminium Co. Ltd.,EQ,Metals & Mining,Non-ferrous Metals,151040,Equity,Stocks,Small-cap
NSE,IND,INR,INE572E01012,PNBHOUSING,PNB Housing Finance Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE191H01014,PVR,PVR Ltd.,EQ,Media Entertainment & Publication,Entertainment,254010,Equity,Stocks,Small-cap
NSE,IND,INR,INE0DK501011,PPLPHARMA,Piramal Pharma Ltd.,EQ,Healthcare,Pharmaceuticals & Biotechnology,351010,Equity,Stocks,Small-cap
NSE,IND,INR,INE074A01025,PRAJIND,Praj Industries Ltd.,EQ,Capital Goods,Industrial Manufacturing,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE615P01015,QUESS,Quess Corp Ltd.,EQ,Services,Commercial Services & Supplies,202010,Equity,Stocks,Small-cap
NSE,IND,INR,INE976G01028,RBLBANK,RBL Bank Ltd.,EQ,Financial Services,Banks,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE320J01015,RITES,RITES Ltd.,EQ,Construction,Construction,151020,Equity,Stocks,Small-cap
NSE,IND,INR,INE944F01028,RADICO,Radico Khaitan Ltd,EQ,Fast Moving Consumer Goods,Bevarages,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE415G01027,RVNL,Rail Vikas Nigam Ltd.,EQ,Construction,Construction,151020,Equity,Stocks,Small-cap
NSE,IND,INR,INE301A01014,RAYMOND,Raymond Ltd.,EQ,Textiles,Textiles & Apparels,252030,Equity,Stocks,Small-cap
NSE,IND,INR,INE891D01026,REDINGTON,Redington Ltd.,EQ,Services,Commercial Services & Supplies,202010,Equity,Stocks,Small-cap
NSE,IND,INR,INE450U01017,ROUTE,Route Mobile Ltd.,EQ,Telecommunication,Telecom-services,5010,Equity,Stocks,Small-cap
NSE,IND,INR,INE806T01012,SAPPHIRE,Sapphire Foods India Ltd.,EQ,Consumer Services,Leisure Services,2530,Equity,Stocks,Small-cap
NSE,IND,INR,INE087H01022,RENUKA,Shree Renuka Sugars Ltd.,EQ,Fast Moving Consumer Goods,Food products,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE089C01029,STLTECH,Sterlite Technologies Ltd.,EQ,Telecommunication,Telecom-services,5010,Equity,Stocks,Small-cap
NSE,IND,INR,INE040H01021,SUZLON,Suzlon Energy Ltd.,EQ,Capital Goods,Electrical Equipment,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE886H01027,TV18BRDCST,TV18 Broadcast Ltd.,EQ,Media Entertainment & Publication,Entertainment,254010,Equity,Stocks,Small-cap
NSE,IND,INR,INE483C01032,TANLA,Tanla Platforms Ltd.,EQ,Information Technology,IT-Software,451020,Equity,Stocks,Small-cap
NSE,IND,INR,INE010J01012,TEJASNET,Tejas Networks Ltd.,EQ,Telecommunication,Telecom-Equipment & Accessories,5010,Equity,Stocks,Small-cap
NSE,IND,INR,INE256C01024,TRIVENI,Triveni Engineering & Industries Ltd.,EQ,Fast Moving Consumer Goods,Agricultural foods & other products,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE691A01018,UCOBANK,UCO Bank,EQ,Financial Services,Banks,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE094J01016,UTIAMC,UTI Asset Management Company Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE054A01027,VIPIND,V.I.P. Industries Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE825A01020,VTL,Vardhman Textiles Ltd.,EQ,Textiles,Textiles & Apparels,252030,Equity,Stocks,Small-cap
NSE,IND,INR,INE192B01031,WELSPUNIND,Welspun India Ltd.,EQ,Textiles,Textiles & Apparels,252030,Equity,Stocks,Small-cap
NSE,IND,INR,,,,,,,,,,
